gauge,date,daily_temp
RVB,9/28/2009,72.74166667
RVB,9/29/2009,71.44583333
RVB,9/30/2009,69.77083333
RVB,10/1/2009,68.45
RVB,10/2/2009,68.02083333
RVB,10/3/2009,67.6125
RVB,10/4/2009,66.53333333
RVB,10/5/2009,65.51666667
RVB,10/6/2009,64.86666667
RVB,10/7/2009,64.47083333
RVB,10/8/2009,64.14583333
RVB,10/9/2009,63.72083333
RVB,10/10/2009,63.4375
RVB,10/11/2009,62.9
RVB,10/12/2009,62.26666667
RVB,10/13/2009,61.87083333
RVB,10/14/2009,61.37083333
RVB,10/15/2009,61.60833333
RVB,10/16/2009,62.42083333
RVB,10/17/2009,63.07916667
RVB,10/18/2009,63.525
RVB,10/19/2009,63.30833333
RVB,10/20/2009,63.0625
RVB,10/21/2009,63.025
RVB,10/22/2009,63.22916667
RVB,10/23/2009,63.49583333
RVB,10/24/2009,63.79583333
RVB,10/25/2009,63.95
RVB,10/26/2009,63.88333333
RVB,10/27/2009,63.525
RVB,10/28/2009,61.84166667
RVB,10/29/2009,60.27916667
RVB,10/30/2009,59.68333333
RVB,10/31/2009,59.54166667
RVB,11/1/2009,59.65217391
RVB,11/2/2009,59.78695652
RVB,11/3/2009,59.84166667
RVB,11/4/2009,59.85833333
RVB,11/5/2009,59.8375
RVB,11/6/2009,59.73333333
RVB,11/7/2009,59.63333333
RVB,11/8/2009,59.40833333
RVB,11/9/2009,59.2125
RVB,11/10/2009,59.0875
RVB,11/11/2009,59
RVB,11/12/2009,58.9375
RVB,11/13/2009,58.58333333
RVB,11/14/2009,58.0375
RVB,11/15/2009,57.4
RVB,11/16/2009,56.9125
RVB,11/17/2009,56.575
RVB,11/18/2009,56.4125
RVB,11/19/2009,55.88333333
RVB,11/20/2009,55.3625
RVB,11/21/2009,54.49583333
RVB,11/22/2009,53.575
RVB,11/23/2009,53.025
RVB,11/24/2009,52.67083333
RVB,11/25/2009,52.42916667
RVB,11/26/2009,52.27916667
RVB,11/27/2009,52.33333333
RVB,11/28/2009,52.11666667
RVB,11/29/2009,51.34583333
RVB,11/30/2009,50.99166667
RVB,12/1/2009,50.9125
RVB,12/2/2009,50.94166667
RVB,12/3/2009,50.92083333
RVB,12/4/2009,50.7826087
RVB,12/5/2009,50.6625
RVB,12/6/2009,50.08333333
RVB,12/7/2009,49.58666667
RVB,12/8/2009,48.62631579
RVB,12/9/2009,47.97916667
RVB,12/10/2009,47.4625
RVB,12/11/2009,47.125
RVB,12/14/2009,46.94444444
RVB,12/15/2009,46.74166667
RVB,12/16/2009,46.975
RVB,12/17/2009,47.43333333
RVB,12/18/2009,47.94583333
RVB,12/19/2009,48.29166667
RVB,12/20/2009,48.67916667
RVB,12/21/2009,49.12083333
RVB,12/22/2009,49.30416667
RVB,12/23/2009,48.99166667
RVB,12/24/2009,48.7625
RVB,12/25/2009,48.71666667
RVB,12/26/2009,48.63333333
RVB,12/27/2009,48.475
RVB,12/28/2009,48.19166667
RVB,12/29/2009,47.925
RVB,12/30/2009,47.76666667
RVB,12/31/2009,47.7125
RVB,1/1/2010,47.78333333
RVB,1/2/2010,47.94166667
RVB,1/3/2010,48.00833333
RVB,1/4/2010,48.1
RVB,1/5/2010,48.27916667
RVB,1/6/2010,48.52083333
RVB,1/7/2010,48.725
RVB,1/8/2010,48.82916667
RVB,1/9/2010,48.925
RVB,1/10/2010,48.95833333
RVB,1/11/2010,48.925
RVB,1/12/2010,48.84166667
RVB,1/13/2010,49.14347826
RVB,1/14/2010,49.57916667
RVB,1/15/2010,49.82916667
RVB,1/16/2010,50.07916667
RVB,1/17/2010,50.48333333
RVB,1/18/2010,50.75
RVB,1/19/2010,50.65416667
RVB,1/20/2010,50.225
RVB,1/21/2010,49.62916667
RVB,1/22/2010,48.84166667
RVB,1/23/2010,48
RVB,1/24/2010,47.2375
RVB,1/25/2010,46.97916667
RVB,1/26/2010,47.12083333
RVB,1/27/2010,47.375
RVB,1/28/2010,47.72083333
RVB,1/29/2010,47.90833333
RVB,1/30/2010,48.20833333
RVB,1/31/2010,48.80416667
RVB,2/1/2010,49.47916667
RVB,2/2/2010,50.12916667
RVB,2/3/2010,50.64166667
RVB,2/4/2010,51.125
RVB,2/5/2010,51.28333333
RVB,2/6/2010,51.92916667
RVB,2/7/2010,52.05
RVB,2/8/2010,52.29130435
RVB,2/9/2010,52.07083333
RVB,2/10/2010,51.91666667
RVB,2/11/2010,51.97916667
RVB,2/12/2010,52.025
RVB,2/13/2010,52.35416667
RVB,2/14/2010,52.76666667
RVB,2/15/2010,53.42083333
RVB,2/16/2010,54.125
RVB,2/17/2010,54.8875
RVB,2/18/2010,55.5875
RVB,2/19/2010,55.89166667
RVB,2/20/2010,55.92083333
RVB,2/21/2010,55.75416667
RVB,2/22/2010,55.45
RVB,2/23/2010,55.25
RVB,2/24/2010,54.54347826
RVB,2/25/2010,54.2875
RVB,2/26/2010,54.2
RVB,2/27/2010,53.75416667
RVB,2/28/2010,53.22083333
RVB,3/1/2010,52.87916667
RVB,3/2/2010,53.07916667
RVB,3/3/2010,53.25833333
RVB,3/4/2010,53.17916667
RVB,3/5/2010,53.46666667
RVB,3/6/2010,53.54166667
RVB,3/7/2010,53.45416667
RVB,3/8/2010,53.60833333
RVB,3/9/2010,53.46666667
RVB,3/10/2010,53.34166667
RVB,3/11/2010,53.74583333
RVB,3/12/2010,54.125
RVB,3/13/2010,54.0125
RVB,3/14/2010,53.79565217
RVB,3/15/2010,53.85833333
RVB,3/16/2010,54.16666667
RVB,3/17/2010,54.72083333
RVB,3/18/2010,55.55416667
RVB,3/19/2010,56.19166667
RVB,3/20/2010,56.85833333
RVB,3/21/2010,57.4875
RVB,3/22/2010,58.2625
RVB,3/23/2010,58.73333333
RVB,3/24/2010,59.14166667
RVB,3/25/2010,59.42083333
RVB,3/26/2010,59.4
RVB,3/27/2010,59.5375
RVB,3/28/2010,59.97083333
RVB,3/29/2010,60.2
RVB,3/30/2010,60.1125
RVB,3/31/2010,59.74583333
RVB,4/1/2010,59.3375
RVB,4/2/2010,58.8125
RVB,4/3/2010,57.95833333
RVB,4/4/2010,57.3125
RVB,4/5/2010,56.55
RVB,4/6/2010,56.175
RVB,4/7/2010,56.21666667
RVB,4/8/2010,56.4375
RVB,4/9/2010,56.80833333
RVB,4/10/2010,57.1875
RVB,4/11/2010,57.36666667
RVB,4/12/2010,56.88333333
RVB,4/13/2010,56.80416667
RVB,4/14/2010,57.12916667
RVB,4/15/2010,57.1
RVB,4/16/2010,57.22083333
RVB,4/17/2010,57.31666667
RVB,4/18/2010,57.95
RVB,4/19/2010,59.42916667
RVB,4/20/2010,60.22916667
RVB,4/21/2010,60.47083333
RVB,4/22/2010,60.525
RVB,4/23/2010,61.175
RVB,4/24/2010,61.27916667
RVB,4/25/2010,61.43333333
RVB,4/26/2010,61.97916667
RVB,4/27/2010,62.32083333
RVB,4/28/2010,62.08333333
RVB,4/29/2010,61.62083333
RVB,4/30/2010,61.29166667
RVB,5/1/2010,60.7125
RVB,5/2/2010,60.6375
RVB,5/3/2010,60.57083333
RVB,5/4/2010,61.15833333
RVB,5/5/2010,61.52916667
RVB,5/6/2010,61.8375
RVB,5/7/2010,61.95
RVB,5/8/2010,62.06666667
RVB,5/9/2010,61.79166667
RVB,5/10/2010,61.34166667
RVB,5/11/2010,60.71666667
RVB,5/12/2010,60.70833333
RVB,5/13/2010,61.1125
RVB,5/14/2010,61.61666667
RVB,5/15/2010,62.26666667
RVB,5/16/2010,63
RVB,5/17/2010,63.10869565
RVB,5/18/2010,63.1375
RVB,5/19/2010,63.40833333
RVB,5/20/2010,63.40416667
RVB,5/21/2010,63.10833333
RVB,5/22/2010,62.425
RVB,5/23/2010,61.88333333
RVB,5/24/2010,61.475
RVB,5/25/2010,61.3
RVB,5/26/2010,61.37083333
RVB,5/27/2010,61.62916667
RVB,5/28/2010,61.40833333
RVB,5/29/2010,61.5875
RVB,5/30/2010,62.41666667
RVB,5/31/2010,63.1
RVB,6/1/2010,63.61666667
RVB,6/2/2010,64.19166667
RVB,6/3/2010,65.1
RVB,6/4/2010,66.14166667
RVB,6/5/2010,67.09583333
RVB,6/6/2010,67.85
RVB,6/7/2010,67.98333333
RVB,6/8/2010,67.40833333
RVB,6/9/2010,66.3375
RVB,6/10/2010,65.37916667
RVB,6/11/2010,64.82916667
RVB,6/12/2010,64.73333333
RVB,6/13/2010,65.40416667
RVB,6/14/2010,66.16666667
RVB,6/15/2010,66.52083333
RVB,6/16/2010,66.29166667
RVB,6/17/2010,66.50833333
RVB,6/18/2010,66.87916667
RVB,6/19/2010,66.65416667
RVB,6/20/2010,66.59583333
RVB,6/21/2010,66.97083333
RVB,6/22/2010,67.57916667
RVB,6/23/2010,68.12083333
RVB,6/24/2010,68.34583333
RVB,6/25/2010,68.1375
RVB,6/26/2010,68.40833333
RVB,6/27/2010,69.2
RVB,6/28/2010,70.55
RVB,6/29/2010,71.34166667
RVB,6/30/2010,71.4375
RVB,7/1/2010,71.32916667
RVB,7/2/2010,71.16666667
RVB,7/3/2010,71.39166667
RVB,7/4/2010,71.8125
RVB,7/5/2010,72.02916667
RVB,7/6/2010,71.45416667
RVB,7/7/2010,70.42083333
RVB,7/8/2010,69.65833333
RVB,7/9/2010,69.30833333
RVB,7/10/2010,69.47083333
RVB,7/11/2010,70
RVB,7/12/2010,70.11666667
RVB,7/13/2010,69.74166667
RVB,7/14/2010,70.175
RVB,7/15/2010,71.01666667
RVB,7/16/2010,71.79166667
RVB,7/17/2010,72.10833333
RVB,7/18/2010,72.40416667
RVB,7/19/2010,72.73333333
RVB,7/20/2010,72.7625
RVB,7/21/2010,72.28333333
RVB,7/22/2010,71.61666667
RVB,7/23/2010,71.32083333
RVB,7/24/2010,71.225
RVB,7/25/2010,70.87083333
RVB,7/26/2010,69.95
RVB,7/27/2010,69.02083333
RVB,7/28/2010,68.69583333
RVB,7/29/2010,68.7625
RVB,7/30/2010,69.14583333
RVB,7/31/2010,69.5625
RVB,8/1/2010,69.9875
RVB,8/2/2010,70.2875
RVB,8/3/2010,70.55833333
RVB,8/4/2010,70.7625
RVB,8/5/2010,70.44583333
RVB,8/6/2010,70.0625
RVB,8/7/2010,69.9375
RVB,8/8/2010,69.91666667
RVB,8/9/2010,69.82083333
RVB,8/10/2010,69.77916667
RVB,8/11/2010,69.54583333
RVB,8/12/2010,69.25416667
RVB,8/13/2010,69.525
RVB,8/14/2010,69.44583333
RVB,8/15/2010,69.19166667
RVB,8/16/2010,69.4
RVB,8/17/2010,69.60833333
RVB,8/18/2010,69.57916667
RVB,8/19/2010,69.77083333
RVB,8/20/2010,70.2
RVB,8/21/2010,69.97916667
RVB,8/22/2010,69.40833333
RVB,8/23/2010,69.62916667
RVB,8/24/2010,70.35833333
RVB,8/25/2010,71.1375
RVB,8/26/2010,71.3625
RVB,8/27/2010,71
RVB,8/28/2010,70.49583333
RVB,8/29/2010,69.64583333
RVB,8/30/2010,69.3125
RVB,8/31/2010,69.3375
RVB,9/1/2010,69.7625
RVB,9/2/2010,70.525
RVB,9/3/2010,70.77916667
RVB,9/4/2010,70.83333333
RVB,9/5/2010,70.79583333
RVB,9/6/2010,71.02083333
RVB,9/7/2010,71.19166667
RVB,9/8/2010,70.6625
RVB,9/9/2010,69.87083333
RVB,9/10/2010,69.54166667
RVB,9/11/2010,69.46666667
RVB,9/12/2010,69.29583333
RVB,9/13/2010,68.5875
RVB,9/14/2010,67.67916667
RVB,9/15/2010,67.34166667
RVB,9/16/2010,67.325
RVB,9/17/2010,67.5875
RVB,9/18/2010,67.84583333
RVB,9/19/2010,67.925
RVB,9/20/2010,68.0125
RVB,9/21/2010,68.2
RVB,9/22/2010,67.79583333
RVB,9/23/2010,67.45416667
RVB,9/24/2010,67.50833333
RVB,9/25/2010,67.78333333
RVB,9/26/2010,68.0875
RVB,9/27/2010,68.45
RVB,9/28/2010,68.77916667
RVB,9/29/2010,69.16666667
RVB,9/30/2010,69.29166667
RVB,10/1/2010,68.92916667
RVB,10/2/2010,68.80833333
RVB,10/3/2010,68.79583333
RVB,10/4/2010,68.20416667
RVB,10/5/2010,67.59583333
RVB,10/6/2010,67.23333333
RVB,10/7/2010,66.87083333
RVB,10/8/2010,66.425
RVB,10/9/2010,66.125
RVB,10/10/2010,66
RVB,10/11/2010,66.22916667
RVB,10/12/2010,66.20416667
RVB,10/13/2010,66.25833333
RVB,10/14/2010,66.55
RVB,10/15/2010,66.78333333
RVB,10/16/2010,66.76666667
RVB,10/17/2010,66.02916667
RVB,10/18/2010,65.12083333
RVB,10/19/2010,64.85416667
RVB,10/20/2010,64.94166667
RVB,10/21/2010,64.775
RVB,10/22/2010,64.39583333
RVB,10/23/2010,63.87083333
RVB,10/24/2010,63.22083333
RVB,10/25/2010,62.59166667
RVB,10/26/2010,61.90833333
RVB,10/27/2010,61.1125
RVB,10/28/2010,60.45
RVB,10/29/2010,59.99166667
RVB,10/30/2010,59.62083333
RVB,10/31/2010,59.37083333
RVB,11/1/2010,59.225
RVB,11/2/2010,59.41666667
RVB,11/3/2010,59.70416667
RVB,11/4/2010,59.95416667
RVB,11/5/2010,60.2125
RVB,11/6/2010,60.35
RVB,11/7/2010,60.35652174
RVB,11/8/2010,60.05
RVB,11/9/2010,59.68333333
RVB,11/10/2010,59.44583333
RVB,11/11/2010,58.99166667
RVB,11/12/2010,58.35
RVB,11/13/2010,58.02
RVB,11/14/2010,57.46666667
RVB,11/15/2010,57.33333333
RVB,11/16/2010,57.25833333
RVB,11/17/2010,57.09583333
RVB,11/18/2010,56.8875
RVB,11/19/2010,56.63333333
RVB,11/20/2010,56.25833333
RVB,11/21/2010,55.67916667
RVB,11/22/2010,55.16666667
RVB,11/23/2010,54.70416667
RVB,11/24/2010,53.88333333
RVB,11/25/2010,52.3625
RVB,11/26/2010,51.275
RVB,11/27/2010,50.72083333
RVB,11/28/2010,50.1375
RVB,11/29/2010,49.425
RVB,11/30/2010,49.0125
RVB,12/1/2010,48.75
RVB,12/2/2010,48.775
RVB,12/3/2010,49.0125
RVB,12/4/2010,49.22916667
RVB,12/5/2010,49.54583333
RVB,12/6/2010,50.1
RVB,12/7/2010,50.9
RVB,12/8/2010,51.55
RVB,12/9/2010,52.1875
RVB,12/10/2010,52.6625
RVB,12/11/2010,53.02083333
RVB,12/12/2010,53.3125
RVB,12/13/2010,53.575
RVB,12/14/2010,53.69166667
RVB,12/15/2010,53.64166667
RVB,12/16/2010,52.89166667
RVB,12/17/2010,51.9625
RVB,12/18/2010,51.40833333
RVB,12/19/2010,51.38333333
RVB,12/20/2010,50.97916667
RVB,12/21/2010,50.6625
RVB,12/22/2010,50.44583333
RVB,12/23/2010,50.4875
RVB,12/24/2010,50.28333333
RVB,12/25/2010,50.27083333
RVB,12/26/2010,50.27083333
RVB,12/27/2010,50.34166667
RVB,12/28/2010,50.20416667
RVB,12/29/2010,50.075
RVB,12/30/2010,49.52083333
RVB,12/31/2010,48.96666667
RVB,1/1/2011,48.40833333
RVB,1/2/2011,47.625
RVB,1/3/2011,47.04583333
RVB,1/4/2011,46.87083333
RVB,1/5/2011,46.70833333
RVB,1/6/2011,46.60833333
RVB,1/7/2011,46.525
RVB,1/8/2011,46.32083333
RVB,1/9/2011,46.02916667
RVB,1/10/2011,45.7
RVB,1/11/2011,45.6125
RVB,1/12/2011,45.62916667
RVB,1/13/2011,45.79166667
RVB,1/14/2011,46.15833333
RVB,1/15/2011,46.80416667
RVB,1/16/2011,47.25833333
RVB,1/17/2011,47.925
RVB,1/18/2011,48.54583333
RVB,1/19/2011,47.55833333
RVB,1/20/2011,48.95416667
RVB,1/21/2011,49.11666667
RVB,1/22/2011,49.35416667
RVB,1/23/2011,49.51666667
RVB,1/24/2011,49.52083333
RVB,1/25/2011,49.6125
RVB,1/26/2011,49.55833333
RVB,1/27/2011,49.41666667
RVB,1/28/2011,49.32916667
RVB,1/29/2011,49.225
RVB,1/30/2011,49.1
RVB,1/31/2011,49.13333333
RVB,2/1/2011,49.2125
RVB,2/2/2011,49.04583333
RVB,2/3/2011,48.74166667
RVB,2/4/2011,48.7625
RVB,2/5/2011,48.90416667
RVB,2/6/2011,49.375
RVB,2/7/2011,50.00416667
RVB,2/8/2011,50.14583333
RVB,2/9/2011,49.80833333
RVB,2/10/2011,49.91666667
RVB,2/11/2011,50.175
RVB,2/12/2011,50.37916667
RVB,2/13/2011,50.60416667
RVB,2/14/2011,50.59583333
RVB,2/15/2011,50.6375
RVB,2/16/2011,50.8875
RVB,2/17/2011,50.73333333
RVB,2/18/2011,50.05416667
RVB,2/19/2011,49.26666667
RVB,2/20/2011,48.25
RVB,2/21/2011,47.57083333
RVB,2/22/2011,47.20833333
RVB,2/23/2011,47.37083333
RVB,2/24/2011,47.64166667
RVB,2/25/2011,47.83333333
RVB,2/26/2011,48.21666667
RVB,2/27/2011,48.19166667
RVB,2/28/2011,48.14166667
RVB,3/1/2011,48.24583333
RVB,3/2/2011,48.55416667
RVB,3/3/2011,48.94583333
RVB,3/4/2011,49.7
RVB,3/5/2011,50.40833333
RVB,3/6/2011,51.32083333
RVB,3/7/2011,51.58333333
RVB,3/8/2011,52.025
RVB,3/9/2011,52.84583333
RVB,3/10/2011,53.19583333
RVB,3/11/2011,53.13333333
RVB,3/12/2011,53.3
RVB,3/13/2011,53.88695652
RVB,3/14/2011,54.48333333
RVB,3/15/2011,54.86956522
RVB,3/16/2011,54.425
RVB,3/17/2011,53.54583333
RVB,3/18/2011,52.20833333
RVB,3/19/2011,50.99583333
RVB,3/20/2011,50.00416667
RVB,3/21/2011,49.59583333
RVB,3/22/2011,49.975
RVB,3/23/2011,50.82083333
RVB,3/24/2011,50.62083333
RVB,3/25/2011,49.31666667
RVB,3/26/2011,49.80833333
RVB,3/27/2011,49.98333333
RVB,3/28/2011,50.69166667
RVB,3/29/2011,51.96666667
RVB,3/30/2011,53.62916667
RVB,3/31/2011,55.48333333
RVB,4/1/2011,57.22083333
RVB,4/2/2011,58.61666667
RVB,4/3/2011,58.275
RVB,4/4/2011,57.00833333
RVB,4/5/2011,57.27916667
RVB,4/6/2011,57.67916667
RVB,4/7/2011,57.25
RVB,4/8/2011,56.01666667
RVB,4/9/2011,55.60833333
RVB,4/10/2011,55.62083333
RVB,4/11/2011,55.82083333
RVB,4/12/2011,55.79166667
RVB,4/13/2011,56.0625
RVB,4/14/2011,56.29166667
RVB,4/15/2011,56.47083333
RVB,4/16/2011,57.05833333
RVB,4/17/2011,57.95
RVB,4/18/2011,58.77083333
RVB,4/19/2011,59.45416667
RVB,4/20/2011,59.6625
RVB,4/21/2011,59.31666667
RVB,4/22/2011,59.27083333
RVB,4/23/2011,58.5625
RVB,4/24/2011,57.84583333
RVB,4/25/2011,57.80416667
RVB,4/26/2011,57.72083333
RVB,4/27/2011,57.8875
RVB,4/28/2011,57.65833333
RVB,4/29/2011,57.70416667
RVB,4/30/2011,57.46666667
RVB,5/1/2011,57.20833333
RVB,5/2/2011,57.625
RVB,5/3/2011,58.31666667
RVB,5/4/2011,59.02083333
RVB,5/5/2011,60.09583333
RVB,5/6/2011,60.9
RVB,5/7/2011,61.10416667
RVB,5/8/2011,60.82083333
RVB,5/9/2011,60.54166667
RVB,5/10/2011,60.22916667
RVB,5/11/2011,60.00833333
RVB,5/12/2011,60.15
RVB,5/13/2011,60.63333333
RVB,5/14/2011,60.30833333
RVB,5/15/2011,59.60416667
RVB,5/16/2011,59.275
RVB,5/17/2011,58.15416667
RVB,5/18/2011,57.29166667
RVB,5/19/2011,57.3875
RVB,5/20/2011,57.95
RVB,5/21/2011,59.0625
RVB,5/22/2011,60.10416667
RVB,5/23/2011,60.58333333
RVB,5/24/2011,61.2
RVB,5/25/2011,61.5375
RVB,5/26/2011,61.17916667
RVB,5/27/2011,61.07916667
RVB,5/28/2011,60.65416667
RVB,5/29/2011,60.2625
RVB,5/30/2011,60.1625
RVB,5/31/2011,60.05
RVB,6/1/2011,59.94166667
RVB,6/2/2011,59.8375
RVB,6/3/2011,59.42083333
RVB,6/4/2011,59.15416667
RVB,6/5/2011,59.22916667
RVB,6/6/2011,59.16666667
RVB,6/7/2011,59.26666667
RVB,6/8/2011,59.87916667
RVB,6/9/2011,60.32083333
RVB,6/10/2011,61.40416667
RVB,6/11/2011,62.325
RVB,6/12/2011,62.97083333
RVB,6/13/2011,63.83333333
RVB,6/14/2011,64.59583333
RVB,6/15/2011,65.5
RVB,6/16/2011,65.97083333
RVB,6/17/2011,65.70416667
RVB,6/18/2011,65.1875
RVB,6/19/2011,65.075
RVB,6/20/2011,65.4375
RVB,6/21/2011,66.1875
RVB,6/22/2011,66.64583333
RVB,6/23/2011,66.63333333
RVB,6/24/2011,66.55833333
RVB,6/25/2011,66.4625
RVB,6/26/2011,66.74583333
RVB,6/27/2011,67.03333333
RVB,6/28/2011,67
RVB,6/29/2011,65.86666667
RVB,6/30/2011,65.59166667
RVB,7/1/2011,65.35833333
RVB,7/2/2011,66.09166667
RVB,7/3/2011,67.325
RVB,7/4/2011,69.0625
RVB,7/5/2011,70.25833333
RVB,7/6/2011,70.92916667
RVB,7/7/2011,70.54583333
RVB,7/8/2011,70.45416667
RVB,7/9/2011,70.51304348
RVB,7/10/2011,70.18333333
RVB,7/11/2011,69.82916667
RVB,7/12/2011,69.22608696
RVB,7/13/2011,68.89583333
RVB,7/14/2011,68.63333333
RVB,7/15/2011,68.47083333
RVB,7/16/2011,68.34166667
RVB,7/17/2011,68.30416667
RVB,7/18/2011,68.28333333
RVB,7/19/2011,68.56666667
RVB,7/20/2011,69.30416667
RVB,7/21/2011,70.2125
RVB,7/22/2011,70.75416667
RVB,7/23/2011,71.01666667
RVB,7/24/2011,70.93333333
RVB,7/25/2011,70.575
RVB,7/26/2011,70.48333333
RVB,7/27/2011,71.0125
RVB,7/28/2011,71.56666667
RVB,7/29/2011,71.52083333
RVB,7/30/2011,71.09166667
RVB,7/31/2011,70.62083333
RVB,8/1/2011,70.325
RVB,8/2/2011,70.31666667
RVB,8/3/2011,70.60416667
RVB,8/4/2011,70.81666667
RVB,8/5/2011,70.9
RVB,8/6/2011,71.1875
RVB,8/7/2011,71.14583333
RVB,8/8/2011,70.96666667
RVB,8/9/2011,71.01666667
RVB,8/10/2011,71.24583333
RVB,8/11/2011,71.2625
RVB,8/12/2011,71.1
RVB,8/13/2011,71.42083333
RVB,8/14/2011,71.62083333
RVB,8/15/2011,71.45
RVB,8/16/2011,71.41666667
RVB,8/17/2011,71.62916667
RVB,8/18/2011,71.7
RVB,8/19/2011,71.625
RVB,8/20/2011,71.2125
RVB,8/21/2011,70.55833333
RVB,8/22/2011,70.08333333
RVB,8/23/2011,70.41666667
RVB,8/24/2011,70.8375
RVB,8/25/2011,70.8875
RVB,8/26/2011,71.125
RVB,8/27/2011,71.37916667
RVB,8/28/2011,71.375
RVB,8/29/2011,71.46666667
RVB,8/30/2011,71.32916667
RVB,8/31/2011,71.11666667
RVB,9/1/2011,70.94166667
RVB,9/2/2011,71.05416667
RVB,9/3/2011,71.0173913
RVB,9/4/2011,70.6875
RVB,9/5/2011,70.22272727
RVB,9/6/2011,70.02727273
RVB,9/7/2011,70.34166667
RVB,9/8/2011,70.27916667
RVB,9/9/2011,70.025
RVB,9/10/2011,70.4375
RVB,9/11/2011,70.27916667
RVB,9/12/2011,69.55416667
RVB,9/13/2011,69.32083333
RVB,9/14/2011,69.59166667
RVB,9/15/2011,69.5625
RVB,9/16/2011,69.18333333
RVB,9/17/2011,68.94166667
RVB,9/18/2011,68.92916667
RVB,9/19/2011,69.07916667
RVB,9/20/2011,69.3
RVB,9/21/2011,69.41666667
RVB,9/22/2011,69.55416667
RVB,9/23/2011,69.76666667
RVB,9/24/2011,69.85833333
RVB,9/25/2011,69.11666667
RVB,9/26/2011,68.19583333
RVB,9/27/2011,67.75
RVB,9/28/2011,67.6125
RVB,9/29/2011,67.57083333
RVB,9/30/2011,67.225
RVB,10/1/2011,66.5875
RVB,10/2/2011,66.325
RVB,10/3/2011,65.7375
RVB,10/4/2011,64.8875
RVB,10/5/2011,63.90833333
RVB,10/6/2011,62.72173913
RVB,10/7/2011,61.65416667
RVB,10/8/2011,61.05
RVB,10/9/2011,60.68333333
RVB,10/10/2011,60.5125
RVB,10/11/2011,60.57083333
RVB,10/12/2011,61.2375
RVB,10/13/2011,61.97083333
RVB,10/14/2011,62.70833333
RVB,10/15/2011,63.3125
RVB,10/16/2011,63.6375
RVB,10/17/2011,63.96666667
RVB,10/18/2011,64.50434783
RVB,10/19/2011,64.53333333
RVB,10/20/2011,64.37083333
RVB,10/21/2011,64.41666667
RVB,10/22/2011,64.53478261
RVB,10/23/2011,64.70416667
RVB,10/24/2011,64.86666667
RVB,10/25/2011,64.6375
RVB,10/26/2011,63.7125
RVB,10/27/2011,62.57083333
RVB,10/28/2011,62.05
RVB,10/29/2011,61.65416667
RVB,10/30/2011,61.32916667
RVB,10/31/2011,61.10416667
RVB,11/1/2011,60.58333333
RVB,11/2/2011,59.17916667
RVB,11/3/2011,58.45833333
RVB,11/4/2011,57.7875
RVB,11/5/2011,57.0625
RVB,11/6/2011,56.4
RVB,11/7/2011,55.9125
RVB,11/8/2011,55.5375
RVB,11/9/2011,55.09166667
RVB,11/10/2011,54.67083333
RVB,11/11/2011,54.30833333
RVB,11/12/2011,53.98333333
RVB,11/13/2011,53.90833333
RVB,11/14/2011,53.925
RVB,11/15/2011,53.925
RVB,11/16/2011,54.05416667
RVB,11/17/2011,54.28333333
RVB,11/18/2011,54.53333333
RVB,11/19/2011,54.54583333
RVB,11/20/2011,54.34166667
RVB,11/21/2011,54.12916667
RVB,11/22/2011,53.95833333
RVB,11/23/2011,53.72916667
RVB,11/24/2011,53.42083333
RVB,11/25/2011,52.99130435
RVB,11/26/2011,52.65
RVB,11/27/2011,52.30416667
RVB,11/28/2011,52.21666667
RVB,11/29/2011,52.2125
RVB,11/30/2011,52.17916667
RVB,12/1/2011,51.85416667
RVB,12/2/2011,51.225
RVB,12/3/2011,50.7
RVB,12/4/2011,50.10833333
RVB,12/5/2011,49.76086957
RVB,12/6/2011,49.40833333
RVB,12/7/2011,49
RVB,12/8/2011,48.60416667
RVB,12/9/2011,48.30833333
RVB,12/10/2011,48.01666667
RVB,12/11/2011,47.8375
RVB,12/12/2011,47.82916667
RVB,12/13/2011,47.80833333
RVB,12/14/2011,47.74166667
RVB,12/15/2011,47.74166667
RVB,12/16/2011,47.71666667
RVB,12/17/2011,47.65416667
RVB,12/18/2011,47.5125
RVB,12/19/2011,47.55416667
RVB,12/20/2011,47.72083333
RVB,12/21/2011,47.62916667
RVB,12/22/2011,47.25416667
RVB,12/23/2011,46.7875
RVB,12/24/2011,46.49583333
RVB,12/25/2011,46.20416667
RVB,12/26/2011,45.9
RVB,12/27/2011,45.6625
RVB,12/28/2011,45.54166667
RVB,12/29/2011,45.625
RVB,12/30/2011,45.8
RVB,12/31/2011,46.05
RVB,1/1/2012,46.37083333
RVB,1/2/2012,46.72083333
RVB,1/3/2012,47.1875
RVB,1/4/2012,47.64166667
RVB,1/5/2012,48.1
RVB,1/6/2012,48.4
RVB,1/7/2012,48.5625
RVB,1/8/2012,48.47083333
RVB,1/9/2012,48.38333333
RVB,1/10/2012,48.3
RVB,1/11/2012,48.21666667
RVB,1/12/2012,48.10833333
RVB,1/13/2012,47.975
RVB,1/14/2012,47.825
RVB,1/15/2012,47.75833333
RVB,1/16/2012,47.54583333
RVB,1/17/2012,47.22916667
RVB,1/18/2012,47.05416667
RVB,1/19/2012,46.95
RVB,1/20/2012,46.65
RVB,1/21/2012,46.625
RVB,1/22/2012,46.60416667
RVB,1/23/2012,46.475
RVB,1/24/2012,46.7875
RVB,1/25/2012,47.29583333
